Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees
2020,"Venezuela (Bolivarian Republic of)",Afghanistan,VEN,AFG,10
2020,Argentina,Albania,ARG,ALB,18
2020,Australia,Albania,AUS,ALB,45
2020,Austria,Albania,AUT,ALB,60
2020,Belgium,Albania,BEL,ALB,669
2020,Brazil,Albania,BRA,ALB,0
2020,Canada,Albania,CAN,ALB,729
2020,Cyprus,Albania,CYP,ALB,0
2020,Denmark,Albania,DNK,ALB,0
2020,Ecuador,Albania,ECU,ALB,6
2020,Finland,Albania,FIN,ALB,5
2020,France,Albania,FRA,ALB,6229
2020,"United Kingdom of Great Britain and Northern Ireland",Albania,GBR,ALB,3687
2020,Germany,Albania,DEU,ALB,1272
2020,Greece,Albania,GRC,ALB,174
2020,Hungary,Albania,HUN,ALB,5
2020,Iceland,Albania,ISL,ALB,5
2020,Ireland,Albania,IRL,ALB,190
2020,Israel,Albania,ISR,ALB,0
2020,Italy,Albania,ITA,ALB,620
2020,Luxembourg,Albania,LUX,ALB,38
2020,Mexico,Albania,MEX,ALB,8
2020,"Netherlands (Kingdom of the)",Albania,NLD,ALB,7
2020,Norway,Albania,NOR,ALB,19
2020,Portugal,Albania,PRT,ALB,0
2020,Spain,Albania,ESP,ALB,0
2020,Sweden,Albania,SWE,ALB,310
2020,Switzerland,Albania,CHE,ALB,113
2020,"United States of America",Albania,USA,ALB,1314
2024,Argentina,Albania,ARG,ALB,18
2024,Australia,Albania,AUS,ALB,9
2024,Austria,Albania,AUT,ALB,28
2024,Belgium,Albania,BEL,ALB,360
2024,Brazil,Albania,BRA,ALB,0
2024,Canada,Albania,CAN,ALB,365
2024,Denmark,Albania,DNK,ALB,36
2024,Finland,Albania,FIN,ALB,5
2024,France,Albania,FRA,ALB,11873
2024,"United Kingdom of Great Britain and Northern Ireland",Albania,GBR,ALB,5139
2024,Germany,Albania,DEU,ALB,1261
2024,Greece,Albania,GRC,ALB,55
2024,Ireland,Albania,IRL,ALB,165
2024,Israel,Albania,ISR,ALB,0
2024,Italy,Albania,ITA,ALB,687
2024,Luxembourg,Albania,LUX,ALB,15
2024,Mexico,Albania,MEX,ALB,5
2024,Malta,Albania,MLT,ALB,0
2024,"Netherlands (Kingdom of the)",Albania,NLD,ALB,22
2024,Norway,Albania,NOR,ALB,19
2024,Peru,Albania,PER,ALB,0
2024,Poland,Albania,POL,ALB,5
2024,Portugal,Albania,PRT,ALB,5
2024,Spain,Albania,ESP,ALB,23
2024,Sweden,Albania,SWE,ALB,64
2024,Switzerland,Albania,CHE,ALB,99
2024,"United States of America",Albania,USA,ALB,1617
2021,Argentina,Albania,ARG,ALB,18
2021,Australia,Albania,AUS,ALB,37
2021,Austria,Albania,AUT,ALB,52
2021,Belgium,Albania,BEL,ALB,689
2021,Brazil,Albania,BRA,ALB,0
2021,Bulgaria,Albania,BGR,ALB,0
2021,Canada,Albania,CAN,ALB,749
2021,Cyprus,Albania,CYP,ALB,0
2021,Ecuador,Albania,ECU,ALB,6
2021,Finland,Albania,FIN,ALB,5
2021,France,Albania,FRA,ALB,9860
2021,"United Kingdom of Great Britain and Northern Ireland",Albania,GBR,ALB,4153
2021,Germany,Albania,DEU,ALB,1274
2021,Greece,Albania,GRC,ALB,182
2021,Iceland,Albania,ISL,ALB,5
2021,Ireland,Albania,IRL,ALB,206
2021,Israel,Albania,ISR,ALB,0
2021,Italy,Albania,ITA,ALB,860
2021,Liechtenstein,Albania,LIE,ALB,0
2021,Luxembourg,Albania,LUX,ALB,38
2021,Mexico,Albania,MEX,ALB,8
2021,"Netherlands (Kingdom of the)",Albania,NLD,ALB,6
2021,Norway,Albania,NOR,ALB,18
2021,Portugal,Albania,PRT,ALB,0
2021,Spain,Albania,ESP,ALB,5
2021,Sweden,Albania,SWE,ALB,290
2021,Switzerland,Albania,CHE,ALB,114
2021,"United States of America",Albania,USA,ALB,1272
2023,Argentina,Albania,ARG,ALB,18
2023,Australia,Albania,AUS,ALB,9
2023,Austria,Albania,AUT,ALB,28
2023,Belgium,Albania,BEL,ALB,418
2023,Brazil,Albania,BRA,ALB,0
2023,Canada,Albania,CAN,ALB,230
2023,Denmark,Albania,DNK,ALB,0
2023,Ecuador,Albania,ECU,ALB,6
2023,Finland,Albania,FIN,ALB,8
2023,France,Albania,FRA,ALB,11504
2023,"United Kingdom of Great Britain and Northern Ireland",Albania,GBR,ALB,5330
2023,Germany,Albania,DEU,ALB,1345
2023,Greece,Albania,GRC,ALB,163
2023,Iceland,Albania,ISL,ALB,5
2023,Ireland,Albania,IRL,ALB,201
2023,Israel,Albania,ISR,ALB,0
2023,Italy,Albania,ITA,ALB,697
2023,Luxembourg,Albania,LUX,ALB,47
2023,Mexico,Albania,MEX,ALB,5
2023,"Netherlands (Kingdom of the)",Albania,NLD,ALB,17
2023,Norway,Albania,NOR,ALB,13
2023,Peru,Albania,PER,ALB,0
2023,Portugal,Albania,PRT,ALB,5
2023,Spain,Albania,ESP,ALB,21
2023,Sweden,Albania,SWE,ALB,167
2023,Switzerland,Albania,CHE,ALB,107
2023,"United States of America",Albania,USA,ALB,1575
2022,Argentina,Albania,ARG,ALB,18
2022,Australia,Albania,AUS,ALB,34
2022,Austria,Albania,AUT,ALB,49
2022,Belgium,Albania,BEL,ALB,518
2022,Brazil,Albania,BRA,ALB,0
2022,Bulgaria,Albania,BGR,ALB,0
2022,Canada,Albania,CAN,ALB,229
2022,Denmark,Albania,DNK,ALB,0
2022,Ecuador,Albania,ECU,ALB,6
2022,Finland,Albania,FIN,ALB,6
2022,France,Albania,FRA,ALB,10844
2022,"United Kingdom of Great Britain and Northern Ireland",Albania,GBR,ALB,4697
2022,Germany,Albania,DEU,ALB,1267
2022,Greece,Albania,GRC,ALB,190
2022,Iceland,Albania,ISL,ALB,5
2022,Ireland,Albania,IRL,ALB,221
2022,Israel,Albania,ISR,ALB,0
2022,Italy,Albania,ITA,ALB,891
2022,Luxembourg,Albania,LUX,ALB,47
2022,Mexico,Albania,MEX,ALB,8
2022,Malta,Albania,MLT,ALB,0
2022,"Netherlands (Kingdom of the)",Albania,NLD,ALB,20
2022,Norway,Albania,NOR,ALB,18
2022,Spain,Albania,ESP,ALB,19
2022,Sweden,Albania,SWE,ALB,229
2022,Switzerland,Albania,CHE,ALB,116
2022,"United States of America",Albania,USA,ALB,1433
2022,Argentina,Algeria,ARG,DZA,31
2022,Australia,Algeria,AUS,DZA,8
2022,Austria,Algeria,AUT,DZA,27
2022,Belgium,Algeria,BEL,DZA,109
2022,Brazil,Algeria,BRA,DZA,9
2022,"Bosnia and Herzegovina",Algeria,BIH,DZA,0
2022,Bulgaria,Algeria,BGR,DZA,0
2022,Canada,Algeria,CAN,DZA,784
2022,Cyprus,Algeria,CYP,DZA,8
2022,Czechia,Algeria,CZE,DZA,0
2022,Denmark,Algeria,DNK,DZA,0
2022,Finland,Algeria,FIN,DZA,9
2022,France,Algeria,FRA,DZA,3267
2022,"United Kingdom of Great Britain and Northern Ireland",Algeria,GBR,DZA,305
2022,Germany,Algeria,DEU,DZA,937
2022,Greece,Algeria,GRC,DZA,150
2022,Croatia,Algeria,HRV,DZA,0
2022,Hungary,Algeria,HUN,DZA,14
2022,Ireland,Algeria,IRL,DZA,74
2022,Italy,Algeria,ITA,DZA,38
2022,Jordan,Algeria,JOR,DZA,0
2022,"Rep. of Korea",Algeria,KOR,DZA,8
2022,Lebanon,Algeria,LBN,DZA,0
2022,Luxembourg,Algeria,LUX,DZA,30
2022,"Rep. of Moldova",Algeria,MDA,DZA,5
2022,Mexico,Algeria,MEX,DZA,5
2022,Malaysia,Algeria,MYS,DZA,0
2022,Montenegro,Algeria,MNE,DZA,0
2022,Morocco,Algeria,MAR,DZA,9
2022,Malta,Algeria,MLT,DZA,0
2022,"Netherlands (Kingdom of the)",Algeria,NLD,DZA,461
2022,Norway,Algeria,NOR,DZA,9
2022,Pakistan,Algeria,PAK,DZA,22
2022,Poland,Algeria,POL,DZA,30
2022,Portugal,Algeria,PRT,DZA,779
2022,Romania,Algeria,ROU,DZA,5
2022,"South Africa",Algeria,ZAF,DZA,5
2022,Spain,Algeria,ESP,DZA,180
2022,"Serbia and Kosovo: S/RES/1244 (1999)",Algeria,SRB,DZA,0
2022,Slovenia,Algeria,SVN,DZA,0
2022,Sweden,Algeria,SWE,DZA,61
2022,Switzerland,Algeria,CHE,DZA,205
2022,"Syrian Arab Rep.",Algeria,SYR,DZA,5
2022,Tunisia,Algeria,TUN,DZA,14
2022,"United Arab Emirates",Algeria,ARE,DZA,0
2022,Ukraine,Algeria,UKR,DZA,0
2022,"United States of America",Algeria,USA,DZA,131
2020,Argentina,Algeria,ARG,DZA,30
2020,Australia,Algeria,AUS,DZA,8
2020,Austria,Algeria,AUT,DZA,34
2020,Belgium,Algeria,BEL,DZA,70
2020,Brazil,Algeria,BRA,DZA,7
2020,"Bosnia and Herzegovina",Algeria,BIH,DZA,0
2020,Bulgaria,Algeria,BGR,DZA,0
2020,Canada,Algeria,CAN,DZA,592
2020,Cyprus,Algeria,CYP,DZA,8
2020,Czechia,Algeria,CZE,DZA,0
2020,Denmark,Algeria,DNK,DZA,0
2020,Finland,Algeria,FIN,DZA,10
2020,France,Algeria,FRA,DZA,2134
2020,"United Kingdom of Great Britain and Northern Ireland",Algeria,GBR,DZA,336
2020,Germany,Algeria,DEU,DZA,600
2020,Greece,Algeria,GRC,DZA,116
2020,Croatia,Algeria,HRV,DZA,0
2020,Hungary,Algeria,HUN,DZA,14
2020,Ireland,Algeria,IRL,DZA,64
2020,Italy,Algeria,ITA,DZA,0
2020,Jordan,Algeria,JOR,DZA,0
2020,"Rep. of Korea",Algeria,KOR,DZA,6
2020,Lebanon,Algeria,LBN,DZA,6
2020,Luxembourg,Algeria,LUX,DZA,0
2020,Mexico,Algeria,MEX,DZA,5
2020,Malaysia,Algeria,MYS,DZA,0
2020,Montenegro,Algeria,MNE,DZA,0
2020,Morocco,Algeria,MAR,DZA,9
2020,Malta,Algeria,MLT,DZA,0
2020,"Netherlands (Kingdom of the)",Algeria,NLD,DZA,16
2020,Norway,Algeria,NOR,DZA,6
2020,Pakistan,Algeria,PAK,DZA,22
2020,Poland,Algeria,POL,DZA,0
2020,Portugal,Algeria,PRT,DZA,0
2020,Romania,Algeria,ROU,DZA,0
2020,"South Africa",Algeria,ZAF,DZA,5
2020,Spain,Algeria,ESP,DZA,65
2020,"Serbia and Kosovo: S/RES/1244 (1999)",Algeria,SRB,DZA,0
2020,Slovakia,Algeria,SVK,DZA,0
2020,Slovenia,Algeria,SVN,DZA,0
2020,Sweden,Algeria,SWE,DZA,61
2020,Switzerland,Algeria,CHE,DZA,178
2020,"Syrian Arab Rep.",Algeria,SYR,DZA,5
2020,Tunisia,Algeria,TUN,DZA,9
2020,"United Arab Emirates",Algeria,ARE,DZA,0
2020,Ukraine,Algeria,UKR,DZA,0
2020,"United States of America",Algeria,USA,DZA,155
2023,Argentina,Algeria,ARG,DZA,31
2023,Armenia,Algeria,ARM,DZA,0
2023,Australia,Algeria,AUS,DZA,9
2023,Austria,Algeria,AUT,DZA,22
2023,Belgium,Algeria,BEL,DZA,127
2023,Brazil,Algeria,BRA,DZA,5
2023,"Bosnia and Herzegovina",Algeria,BIH,DZA,0
2023,Bulgaria,Algeria,BGR,DZA,0
2023,Canada,Algeria,CAN,DZA,885
2023,Cyprus,Algeria,CYP,DZA,8
2023,Czechia,Algeria,CZE,DZA,5
2023,Denmark,Algeria,DNK,DZA,0
2023,Finland,Algeria,FIN,DZA,11
2023,France,Algeria,FRA,DZA,3375
2023,"United Kingdom of Great Britain and Northern Ireland",Algeria,GBR,DZA,303
2023,Georgia,Algeria,GEO,DZA,0
2023,Germany,Algeria,DEU,DZA,1079
2023,Greece,Algeria,GRC,DZA,145
2023,Croatia,Algeria,HRV,DZA,0
2023,Hungary,Algeria,HUN,DZA,12
2023,Iceland,Algeria,ISL,DZA,0
2023,Ireland,Algeria,IRL,DZA,130
2023,Italy,Algeria,ITA,DZA,136
2023,Jordan,Algeria,JOR,DZA,0
2023,"Rep. of Korea",Algeria,KOR,DZA,0
2023,Lebanon,Algeria,LBN,DZA,0
2023,Luxembourg,Algeria,LUX,DZA,35
2023,Latvia,Algeria,LVA,DZA,0
2023,"North Macedonia",Algeria,MKD,DZA,0
2023,Mexico,Algeria,MEX,DZA,0
2023,Malaysia,Algeria,MYS,DZA,6
2023,Morocco,Algeria,MAR,DZA,10
2023,"Netherlands (Kingdom of the)",Algeria,NLD,DZA,59
2023,Norway,Algeria,NOR,DZA,9
2023,Pakistan,Algeria,PAK,DZA,22
2023,Peru,Algeria,PER,DZA,0
2023,Poland,Algeria,POL,DZA,34
2023,Portugal,Algeria,PRT,DZA,529
2023,Romania,Algeria,ROU,DZA,7
2023,"South Africa",Algeria,ZAF,DZA,5
2023,Spain,Algeria,ESP,DZA,253
2023,Slovakia,Algeria,SVK,DZA,0
2023,Slovenia,Algeria,SVN,DZA,0
2023,Sweden,Algeria,SWE,DZA,49
2023,Switzerland,Algeria,CHE,DZA,183
2023,"Syrian Arab Rep.",Algeria,SYR,DZA,5
2023,Tunisia,Algeria,TUN,DZA,14
2023,"United Arab Emirates",Algeria,ARE,DZA,0
2023,Ukraine,Algeria,UKR,DZA,0
2023,"United States of America",Algeria,USA,DZA,126
2021,Argentina,Algeria,ARG,DZA,30
2021,Australia,Algeria,AUS,DZA,9
2021,Austria,Algeria,AUT,DZA,28
2021,Belgium,Algeria,BEL,DZA,70
2021,Brazil,Algeria,BRA,DZA,8
2021,"Bosnia and Herzegovina",Algeria,BIH,DZA,0
2021,Bulgaria,Algeria,BGR,DZA,0
2021,Canada,Algeria,CAN,DZA,872
2021,Cyprus,Algeria,CYP,DZA,8
2021,Czechia,Algeria,CZE,DZA,0
2021,Denmark,Algeria,DNK,DZA,0
2021,Finland,Algeria,FIN,DZA,7
2021,France,Algeria,FRA,DZA,3209
2021,"United Kingdom of Great Britain and Northern Ireland",Algeria,GBR,DZA,312
2021,Georgia,Algeria,GEO,DZA,0
2021,Germany,Algeria,DEU,DZA,630
2021,Greece,Algeria,GRC,DZA,132
2021,Hungary,Algeria,HUN,DZA,14
2021,Ireland,Algeria,IRL,DZA,68
2021,Italy,Algeria,ITA,DZA,27
2021,Jordan,Algeria,JOR,DZA,0
2021,"Rep. of Korea",Algeria,KOR,DZA,6
2021,Lebanon,Algeria,LBN,DZA,6
2021,Luxembourg,Algeria,LUX,DZA,0
2021,Mexico,Algeria,MEX,DZA,5
2021,Malaysia,Algeria,MYS,DZA,0
2021,Montenegro,Algeria,MNE,DZA,0
2021,Morocco,Algeria,MAR,DZA,10
2021,Malta,Algeria,MLT,DZA,0
2021,"Netherlands (Kingdom of the)",Algeria,NLD,DZA,19
2021,Norway,Algeria,NOR,DZA,6
2021,Pakistan,Algeria,PAK,DZA,22
2021,Portugal,Algeria,PRT,DZA,0
2021,Romania,Algeria,ROU,DZA,0
2021,"South Africa",Algeria,ZAF,DZA,5
2021,Spain,Algeria,ESP,DZA,110
2021,"Serbia and Kosovo: S/RES/1244 (1999)",Algeria,SRB,DZA,0
2021,Slovenia,Algeria,SVN,DZA,0
2021,Sweden,Algeria,SWE,DZA,55
2021,Switzerland,Algeria,CHE,DZA,173
2021,"Syrian Arab Rep.",Algeria,SYR,DZA,5
2021,Tunisia,Algeria,TUN,DZA,10
2021,"United Arab Emirates",Algeria,ARE,DZA,0
2021,Ukraine,Algeria,UKR,DZA,0
2021,"United States of America",Algeria,USA,DZA,147
2024,Argentina,Algeria,ARG,DZA,31
2024,Armenia,Algeria,ARM,DZA,0
2024,Australia,Algeria,AUS,DZA,9
2024,Austria,Algeria,AUT,DZA,32
2024,Belgium,Algeria,BEL,DZA,130
2024,Brazil,Algeria,BRA,DZA,5
2024,"Bosnia and Herzegovina",Algeria,BIH,DZA,0
2024,Bulgaria,Algeria,BGR,DZA,0
2024,Canada,Algeria,CAN,DZA,1497
2024,Cyprus,Algeria,CYP,DZA,8
2024,Czechia,Algeria,CZE,DZA,6
2024,Denmark,Algeria,DNK,DZA,47
2024,Finland,Algeria,FIN,DZA,9
2024,France,Algeria,FRA,DZA,3526
2024,"United Kingdom of Great Britain and Northern Ireland",Algeria,GBR,DZA,308
2024,Germany,Algeria,DEU,DZA,1180
2024,Greece,Algeria,GRC,DZA,58
2024,Croatia,Algeria,HRV,DZA,0
2024,Hungary,Algeria,HUN,DZA,14
2024,Ireland,Algeria,IRL,DZA,233
2024,Italy,Algeria,ITA,DZA,138
2024,Jordan,Algeria,JOR,DZA,0
2024,"Rep. of Korea",Algeria,KOR,DZA,0
2024,Lebanon,Algeria,LBN,DZA,0
2024,Luxembourg,Algeria,LUX,DZA,21
2024,"North Macedonia",Algeria,MKD,DZA,0
2024,Mexico,Algeria,MEX,DZA,0
2024,Malaysia,Algeria,MYS,DZA,9
2024,Morocco,Algeria,MAR,DZA,22
2024,"Netherlands (Kingdom of the)",Algeria,NLD,DZA,144
2024,Norway,Algeria,NOR,DZA,21
2024,Pakistan,Algeria,PAK,DZA,22
2024,Peru,Algeria,PER,DZA,0
2024,Poland,Algeria,POL,DZA,24
2024,Portugal,Algeria,PRT,DZA,552
2024,Romania,Algeria,ROU,DZA,6
2024,"South Africa",Algeria,ZAF,DZA,5
2024,Spain,Algeria,ESP,DZA,339
2024,"Serbia and Kosovo: S/RES/1244 (1999)",Algeria,SRB,DZA,0
2024,Slovakia,Algeria,SVK,DZA,5
2024,Slovenia,Algeria,SVN,DZA,0
2024,Sweden,Algeria,SWE,DZA,74
2024,Switzerland,Algeria,CHE,DZA,189
2024,"Syrian Arab Rep.",Algeria,SYR,DZA,5
2024,Tunisia,Algeria,TUN,DZA,11
2024,"United Arab Emirates",Algeria,ARE,DZA,0
2024,"United States of America",Algeria,USA,DZA,120
2024,Brazil,Andorra,BRA,AND,0
2024,Norway,Andorra,NOR,AND,5
2024,Peru,Andorra,PER,AND,0
2022,Brazil,Andorra,BRA,AND,0
2022,Sudan,Andorra,SDN,AND,5
2021,Brazil,Andorra,BRA,AND,0
2023,Brazil,Andorra,BRA,AND,0
2023,Peru,Andorra,PER,AND,0
2020,Brazil,Andorra,BRA,AND,0
2020,Angola,Angola,AGO,AGO,0
2020,Argentina,Angola,ARG,AGO,14
2020,Austria,Angola,AUT,AGO,51
2020,Belgium,Angola,BEL,AGO,88
2020,Botswana,Angola,BWA,AGO,0
2020,Brazil,Angola,BRA,AGO,1150
2020,Canada,Angola,CAN,AGO,314
2020,"Central African Rep.",Angola,CAF,AGO,13
2020,Chile,Angola,CHL,AGO,0
2020,Cameroon,Angola,CMR,AGO,5
2020,Congo,Angola,COG,AGO,13
2020,"Dem. Rep. of the Congo",Angola,COD,AGO,414
2020,"Costa Rica",Angola,CRI,AGO,0
2020,Ecuador,Angola,ECU,AGO,5
2020,Finland,Angola,FIN,AGO,91
2020,France,Angola,FRA,AGO,3774
2020,"United Kingdom of Great Britain and Northern Ireland",Angola,GBR,AGO,154
2020,Germany,Angola,DEU,AGO,822
2020,Greece,Angola,GRC,AGO,13
2020,Hungary,Angola,HUN,AGO,5
2020,Indonesia,Angola,IDN,AGO,7
2020,Ireland,Angola,IRL,AGO,53
2020,Italy,Angola,ITA,AGO,0
2020,"Rep. of Korea",Angola,KOR,AGO,5
2020,Luxembourg,Angola,LUX,AGO,9
2020,Mexico,Angola,MEX,AGO,9
2020,Morocco,Angola,MAR,AGO,0
2020,Mozambique,Angola,MOZ,AGO,5
2020,"Netherlands (Kingdom of the)",Angola,NLD,AGO,24
2020,Norway,Angola,NOR,AGO,11
2020,Peru,Angola,PER,AGO,0
2020,Portugal,Angola,PRT,AGO,0
2020,Romania,Angola,ROU,AGO,5
2020,"South Africa",Angola,ZAF,AGO,24
2020,Rwanda,Angola,RWA,AGO,9
2020,Spain,Angola,ESP,AGO,26
2020,Slovakia,Angola,SVK,AGO,24
2020,Eswatini,Angola,SWZ,AGO,13
2020,Sweden,Angola,SWE,AGO,23
2020,Switzerland,Angola,CHE,AGO,721
2020,Ukraine,Angola,UKR,AGO,24
2020,Uruguay,Angola,URY,AGO,14
2020,"United States of America",Angola,USA,AGO,264
2020,Zambia,Angola,ZMB,AGO,0
2024,Angola,Angola,AGO,AGO,0
2024,Argentina,Angola,ARG,AGO,14
2024,Australia,Angola,AUS,AGO,0
2024,Austria,Angola,AUT,AGO,28
2024,Belgium,Angola,BEL,AGO,68
2024,Botswana,Angola,BWA,AGO,0
2024,Brazil,Angola,BRA,AGO,142
2024,Canada,Angola,CAN,AGO,1295
2024,"Central African Rep.",Angola,CAF,AGO,12
2024,Chile,Angola,CHL,AGO,0
2024,Cameroon,Angola,CMR,AGO,5
2024,Congo,Angola,COG,AGO,25
2024,"Dem. Rep. of the Congo",Angola,COD,AGO,396
2024,"Costa Rica",Angola,CRI,AGO,0
2024,Cuba,Angola,CUB,AGO,0
2024,Cyprus,Angola,CYP,AGO,0
2024,Czechia,Angola,CZE,AGO,5
2024,Denmark,Angola,DNK,AGO,8
2024,Ecuador,Angola,ECU,AGO,5
2024,Finland,Angola,FIN,AGO,18
2024,France,Angola,FRA,AGO,7438
2024,"United Kingdom of Great Britain and Northern Ireland",Angola,GBR,AGO,179
2024,Germany,Angola,DEU,AGO,892
2024,Greece,Angola,GRC,AGO,24
2024,Hungary,Angola,HUN,AGO,5
2024,Indonesia,Angola,IDN,AGO,7
2024,Ireland,Angola,IRL,AGO,53
2024,Italy,Angola,ITA,AGO,46
2024,Luxembourg,Angola,LUX,AGO,6
2024,Mexico,Angola,MEX,AGO,15
2024,Namibia,Angola,NAM,AGO,5
2024,"Netherlands (Kingdom of the)",Angola,NLD,AGO,201
2024,Norway,Angola,NOR,AGO,24
2024,Peru,Angola,PER,AGO,0
2024,Poland,Angola,POL,AGO,5
2024,Portugal,Angola,PRT,AGO,116
2024,Romania,Angola,ROU,AGO,6
2024,"South Africa",Angola,ZAF,AGO,24
2024,Spain,Angola,ESP,AGO,116
2024,Slovakia,Angola,SVK,AGO,24
2024,Eswatini,Angola,SWZ,AGO,11
2024,Sweden,Angola,SWE,AGO,64
2024,Switzerland,Angola,CHE,AGO,578
2024,Ukraine,Angola,UKR,AGO,17
2024,Uruguay,Angola,URY,AGO,14
2024,"United States of America",Angola,USA,AGO,654
2024,Zambia,Angola,ZMB,AGO,0
2024,Zimbabwe,Angola,ZWE,AGO,0
2023,Angola,Angola,AGO,AGO,0
2023,Argentina,Angola,ARG,AGO,14
2023,Australia,Angola,AUS,AGO,0
2023,Austria,Angola,AUT,AGO,27
2023,Belgium,Angola,BEL,AGO,70
2023,Botswana,Angola,BWA,AGO,0
2023,Brazil,Angola,BRA,AGO,141
2023,Canada,Angola,CAN,AGO,646
2023,"Central African Rep.",Angola,CAF,AGO,12
2023,Chile,Angola,CHL,AGO,0
2023,Cameroon,Angola,CMR,AGO,5
2023,Congo,Angola,COG,AGO,17
2023,"Dem. Rep. of the Congo",Angola,COD,AGO,374
2023,"Costa Rica",Angola,CRI,AGO,0
2023,Cuba,Angola,CUB,AGO,0
2023,Cyprus,Angola,CYP,AGO,0
2023,Ecuador,Angola,ECU,AGO,5
2023,Finland,Angola,FIN,AGO,46
2023,France,Angola,FRA,AGO,7156
2023,"United Kingdom of Great Britain and Northern Ireland",Angola,GBR,AGO,166
2023,Germany,Angola,DEU,AGO,900
2023,Greece,Angola,GRC,AGO,33
2023,Hungary,Angola,HUN,AGO,5
2023,Indonesia,Angola,IDN,AGO,7
2023,Ireland,Angola,IRL,AGO,53
2023,Italy,Angola,ITA,AGO,53
2023,"Rep. of Korea",Angola,KOR,AGO,0
2023,Luxembourg,Angola,LUX,AGO,9
2023,Mexico,Angola,MEX,AGO,14
2023,Morocco,Angola,MAR,AGO,0
2023,Namibia,Angola,NAM,AGO,0
2023,"Netherlands (Kingdom of the)",Angola,NLD,AGO,208
2023,Peru,Angola,PER,AGO,0
2023,Portugal,Angola,PRT,AGO,116
2023,Romania,Angola,ROU,AGO,8
2023,"South Africa",Angola,ZAF,AGO,21
2023,Spain,Angola,ESP,AGO,119
2023,Slovakia,Angola,SVK,AGO,24
2023,Eswatini,Angola,SWZ,AGO,10
2023,Sweden,Angola,SWE,AGO,15
2023,Switzerland,Angola,CHE,AGO,620
2023,Ukraine,Angola,UKR,AGO,26
2023,Uruguay,Angola,URY,AGO,14
2023,"United States of America",Angola,USA,AGO,572
2023,Zambia,Angola,ZMB,AGO,0
2023,Zimbabwe,Angola,ZWE,AGO,0
2021,Angola,Angola,AGO,AGO,0
2021,Argentina,Angola,ARG,AGO,14
2021,Austria,Angola,AUT,AGO,36
2021,Belgium,Angola,BEL,AGO,93
2021,Botswana,Angola,BWA,AGO,0
2021,Brazil,Angola,BRA,AGO,1157
2021,Canada,Angola,CAN,AGO,594
2021,"Central African Rep.",Angola,CAF,AGO,12
2021,Chile,Angola,CHL,AGO,0
2021,Cameroon,Angola,CMR,AGO,5
2021,Congo,Angola,COG,AGO,7
2021,"Dem. Rep. of the Congo",Angola,COD,AGO,417
2021,"Costa Rica",Angola,CRI,AGO,0
2021,Cyprus,Angola,CYP,AGO,0
2021,Ecuador,Angola,ECU,AGO,5
2021,Finland,Angola,FIN,AGO,60
2021,France,Angola,FRA,AGO,6704
2021,"United Kingdom of Great Britain and Northern Ireland",Angola,GBR,AGO,139
2021,Germany,Angola,DEU,AGO,835
2021,Greece,Angola,GRC,AGO,16
2021,Hungary,Angola,HUN,AGO,5
2021,Indonesia,Angola,IDN,AGO,7
2021,Ireland,Angola,IRL,AGO,52
2021,Italy,Angola,ITA,AGO,5
2021,"Rep. of Korea",Angola,KOR,AGO,9
2021,Luxembourg,Angola,LUX,AGO,9
2021,Mexico,Angola,MEX,AGO,10
2021,Morocco,Angola,MAR,AGO,0
2021,Mozambique,Angola,MOZ,AGO,5
2021,Namibia,Angola,NAM,AGO,5
2021,"Netherlands (Kingdom of the)",Angola,NLD,AGO,21
2021,Norway,Angola,NOR,AGO,5
2021,Peru,Angola,PER,AGO,0
2021,Poland,Angola,POL,AGO,0
2021,Portugal,Angola,PRT,AGO,0
2021,Romania,Angola,ROU,AGO,8
2021,"South Africa",Angola,ZAF,AGO,24
2021,Rwanda,Angola,RWA,AGO,9
2021,Spain,Angola,ESP,AGO,38
2021,Slovakia,Angola,SVK,AGO,24
2021,Eswatini,Angola,SWZ,AGO,12
2021,Sweden,Angola,SWE,AGO,21
2021,Switzerland,Angola,CHE,AGO,703
2021,Ukraine,Angola,UKR,AGO,24
2021,Uruguay,Angola,URY,AGO,14
2021,"United States of America",Angola,USA,AGO,299
2021,Zambia,Angola,ZMB,AGO,0
2021,Zimbabwe,Angola,ZWE,AGO,0
2022,Angola,Angola,AGO,AGO,0
2022,Argentina,Angola,ARG,AGO,14
2022,Australia,Angola,AUS,AGO,0
2022,Austria,Angola,AUT,AGO,36
2022,Belgium,Angola,BEL,AGO,80
2022,Botswana,Angola,BWA,AGO,0
2022,Brazil,Angola,BRA,AGO,1189
2022,Canada,Angola,CAN,AGO,558
2022,"Central African Rep.",Angola,CAF,AGO,13
2022,Chile,Angola,CHL,AGO,0
2022,Cameroon,Angola,CMR,AGO,5
2022,Congo,Angola,COG,AGO,15
2022,"Dem. Rep. of the Congo",Angola,COD,AGO,365
2022,"Costa Rica",Angola,CRI,AGO,0
2022,Cyprus,Angola,CYP,AGO,0
2022,Denmark,Angola,DNK,AGO,0
2022,Ecuador,Angola,ECU,AGO,5
2022,Finland,Angola,FIN,AGO,45
2022,France,Angola,FRA,AGO,7001
2022,"United Kingdom of Great Britain and Northern Ireland",Angola,GBR,AGO,141
2022,Germany,Angola,DEU,AGO,798
2022,Greece,Angola,GRC,AGO,21
